-19.24833505357472	38.34388151036836
-17.976767659664603	40.83356509468402
-13.671482456702108	46.70453482833466
-15.628430276230517	49.052922721794886
-22.282052862627097	52.57550456198527
-33.632350215891876	50.227116668525014
-39.503193674477096	49.052922721794886
-41.460141494005505	42.00775904141415
-41.460141494005505	35.74539132552016
-41.06875193009982	29.091625627382797
-37.93763541885437	24.78624782270566
-33.632350215891876	25.177645804949037
-28.93567544902369	25.177645804949037
-25.80455893777824	22.046461947002044
